301	293	218031032	2016-12-07 08:18:46	2016-12-07 08:19:02	2016-12-07 08:19:02
302	294	56658653	2016-12-07 12:41:37	2016-12-07 12:42:02	2016-12-07 12:42:02
303	295	41562763	2016-12-07 17:20:30	2016-12-07 17:21:02	2016-12-07 17:21:02
304	296	246772738	2016-12-14 08:36:54	2016-12-14 08:37:04	2016-12-14 08:37:04
305	297	96476975	2016-12-14 08:36:45	2016-12-14 08:37:04	2016-12-14 08:37:04
306	298	492560948	2016-12-14 08:37:03	2016-12-14 08:37:04	2016-12-14 08:37:04
307	299	211856110	2016-12-14 15:26:21	2016-12-14 15:27:08	2016-12-14 15:27:08
308	300	155037000	2016-12-21 08:04:12	2016-12-21 08:05:02	2016-12-21 08:05:02
309	301	154218260	2016-12-21 13:03:44	2016-12-21 13:04:02	2016-12-21 13:04:02
310	302	222799108	2016-12-21 08:05:48	2016-12-21 13:04:02	2016-12-21 13:04:02
311	303	134675887	2016-12-21 08:28:17	2016-12-21 13:04:02	2016-12-21 13:04:02
312	304	17255164	2016-12-21 09:52:01	2016-12-21 13:04:02	2016-12-21 13:04:02
313	305	93195822	2016-12-21 12:16:42	2016-12-21 13:04:02	2016-12-21 13:04:02
314	306	21648684	2016-12-22 08:46:38	2016-12-22 08:47:02	2016-12-22 08:47:02
315	307	7156482	2016-12-22 08:46:37	2016-12-22 08:47:02	2016-12-22 08:47:02
316	308	806977954	2016-12-28 08:12:58	2016-12-28 08:13:07	2016-12-28 08:13:07
317	309	303013756	2016-12-28 08:13:22	2016-12-28 08:14:02	2016-12-28 08:14:02
318	310	192097878	2016-12-28 08:13:38	2016-12-28 08:14:02	2016-12-28 08:14:02
319	311	207594186	2016-12-28 08:14:09	2016-12-28 08:15:01	2016-12-28 08:15:01
320	312	119792095	2016-12-28 13:40:49	2016-12-28 13:41:02	2016-12-28 13:41:02
321	313	204443948	2016-12-28 15:51:21	2016-12-28 15:52:02	2016-12-28 15:52:02
322	314	191202818	2017-01-11 07:23:47	2017-01-11 07:24:01	2017-01-11 07:24:01
323	315	1695826752	2017-01-11 07:26:22	2017-01-11 07:27:02	2017-01-11 07:27:02
324	316	113763983	2017-01-11 07:26:43	2017-01-11 07:27:02	2017-01-11 07:27:02
325	317	100800090	2017-01-11 07:28:18	2017-01-11 07:29:02	2017-01-11 07:29:02
326	318	268068950	2017-01-11 07:28:48	2017-01-11 07:29:02	2017-01-11 07:29:02
327	319	220507901	2017-01-11 07:29:03	2017-01-11 07:30:02	2017-01-11 07:30:02
328	320	13099684	2017-01-11 12:30:57	2017-01-11 12:31:02	2017-01-11 12:31:02
329	321	312941228	2017-01-16 08:04:36	2017-01-16 08:05:02	2017-01-16 08:05:02
330	322	479707716	2017-01-16 08:04:57	2017-01-16 08:05:02	2017-01-16 08:05:02
331	323	442896454	2017-01-17 08:05:02	2017-01-17 08:06:02	2017-01-17 08:06:02
332	324	182603644	2017-01-18 08:16:50	2017-01-18 08:17:02	2017-01-18 08:17:02
333	325	129705690	2017-01-18 08:16:48	2017-01-18 08:17:02	2017-01-18 08:17:02
334	326	245156604	2017-01-18 08:16:49	2017-01-18 08:17:02	2017-01-18 08:17:02
335	327	205569539	2017-01-18 08:16:52	2017-01-18 08:17:02	2017-01-18 08:17:02
336	328	491177152	2017-01-20 08:12:02	2017-01-20 08:13:02	2017-01-20 08:13:02
337	329	481239003	2017-01-20 08:12:06	2017-01-20 08:13:02	2017-01-20 08:13:02
338	330	460549269	2017-01-20 08:12:02	2017-01-20 08:13:02	2017-01-20 08:13:02
339	331	447189873	2017-01-20 08:12:05	2017-01-20 08:13:02	2017-01-20 08:13:02
340	332	194470757	2017-01-20 08:12:13	2017-01-20 08:13:02	2017-01-20 08:13:02
341	333	588412558	2017-01-25 08:14:36	2017-01-25 08:15:02	2017-01-25 08:15:02
342	334	208999194	2017-01-25 08:14:22	2017-01-25 08:15:02	2017-01-25 08:15:02
343	335	178421443	2017-01-25 08:14:21	2017-01-25 08:15:02	2017-01-25 08:15:02
344	336	237904658	2017-01-25 08:14:23	2017-01-25 08:15:02	2017-01-25 08:15:02
345	337	204857410	2017-01-25 12:35:11	2017-01-25 12:36:02	2017-01-25 12:36:02
346	338	260038626	2017-02-01 08:05:03	2017-02-01 08:06:02	2017-02-01 08:06:02
347	339	302914819	2017-02-01 08:05:15	2017-02-01 08:06:02	2017-02-01 08:06:02
348	340	205410156	2017-02-01 08:05:01	2017-02-01 08:06:02	2017-02-01 08:06:02
349	341	37439592	2017-02-01 15:59:03	2017-02-01 16:00:02	2017-02-01 16:00:02
350	342	288952431	2017-02-08 08:05:54	2017-02-08 08:06:02	2017-02-08 08:06:02
351	343	339911788	2017-02-08 08:06:09	2017-02-08 08:07:02	2017-02-08 08:07:02
352	344	197496486	2017-02-08 08:06:29	2017-02-08 08:07:02	2017-02-08 08:07:02
353	345	296759199	2017-02-08 08:06:44	2017-02-08 08:07:02	2017-02-08 08:07:02
354	346	145272657	2017-02-08 08:07:05	2017-02-08 08:08:02	2017-02-08 08:08:02
355	347	255359214	2017-02-08 08:07:12	2017-02-08 08:08:02	2017-02-08 08:08:02
356	348	141119084	2017-02-08 12:44:42	2017-02-08 12:45:02	2017-02-08 12:45:02
357	349	2149848065	2017-02-15 08:13:21	2017-02-15 08:14:02	2017-02-15 08:14:02
358	350	151318212	2017-02-15 08:11:52	2017-02-15 08:14:02	2017-02-15 08:14:02
359	351	177791354	2017-02-15 08:11:54	2017-02-15 08:14:02	2017-02-15 08:14:02
360	352	17659192	2017-02-15 08:11:45	2017-02-15 08:14:02	2017-02-15 08:14:02
361	353	231413002	2017-02-15 08:11:56	2017-02-15 08:14:02	2017-02-15 08:14:02
362	354	150149223	2017-02-15 08:29:29	2017-02-15 08:30:03	2017-02-15 08:30:03
363	355	217479705	2017-02-15 12:31:41	2017-02-15 12:32:02	2017-02-15 12:32:02
364	356	37107	2017-02-15 15:54:50	2017-02-15 15:55:02	2017-02-15 15:55:02
365	357	164697918	2017-02-16 10:27:33	2017-02-16 10:28:02	2017-02-16 10:28:02
366	358	348441483	2017-02-22 08:09:58	2017-02-22 08:10:03	2017-02-22 08:10:03
367	359	198030408	2017-02-22 08:10:03	2017-02-22 08:10:03	2017-02-22 08:10:03
368	360	217082063	2017-02-22 08:11:50	2017-02-22 08:12:08	2017-02-22 08:12:08
369	361	21522	2017-02-22 08:11:40	2017-02-22 08:12:08	2017-02-22 08:12:08
370	362	124884371	2017-02-22 13:51:22	2017-02-22 13:52:03	2017-02-22 13:52:03
371	363	368776840	2017-03-01 11:09:47	2017-03-01 11:10:02	2017-03-01 11:10:02
372	364	136779763	2017-03-01 08:51:11	2017-03-01 11:10:03	2017-03-01 11:10:03
373	365	162114457	2017-03-01 08:51:13	2017-03-01 11:10:03	2017-03-01 11:10:03
374	366	28596840	2017-03-03 12:15:23	2017-03-03 12:16:02	2017-03-03 12:16:02
375	367	348032799	2017-03-08 08:08:47	2017-03-08 08:09:03	2017-03-08 08:09:03
376	368	183248718	2017-03-08 08:08:40	2017-03-08 08:09:03	2017-03-08 08:09:03
377	369	372591403	2017-03-15 08:09:08	2017-03-15 08:10:02	2017-03-15 08:10:02
378	370	320351984	2017-03-22 08:06:55	2017-03-22 08:07:02	2017-03-22 08:07:02
379	371	484042814	2017-03-29 08:01:25	2017-03-29 08:02:02	2017-03-29 08:02:02
380	372	148681960	2017-03-29 08:01:34	2017-03-29 08:02:02	2017-03-29 08:02:02
381	373	30067570	2017-03-29 11:16:19	2017-03-29 11:17:02	2017-03-29 11:17:02
382	374	122014477	2017-03-29 12:36:58	2017-03-29 12:37:02	2017-03-29 12:37:02
383	375	339941005	2017-04-05 07:02:22	2017-04-05 07:03:02	2017-04-05 07:03:02
384	376	272126905	2017-04-05 07:02:43	2017-04-05 07:03:02	2017-04-05 07:03:02
385	377	266383422	2017-04-05 07:03:02	2017-04-05 07:03:02	2017-04-05 07:03:02
386	378	260040024	2017-04-05 07:03:57	2017-04-05 07:04:03	2017-04-05 07:04:03
387	379	258685298	2017-04-05 07:04:03	2017-04-05 07:05:03	2017-04-05 07:05:03
388	380	28486825	2017-04-05 07:04:06	2017-04-05 07:05:03	2017-04-05 07:05:03
389	381	217886656	2017-04-05 07:04:21	2017-04-05 07:05:03	2017-04-05 07:05:03
390	382	99221651	2017-04-05 08:59:15	2017-04-05 09:00:02	2017-04-05 09:00:02
391	383	27829482	2017-04-05 13:31:02	2017-04-05 13:32:02	2017-04-05 13:32:02
392	384	58148529	2017-04-06 11:59:51	2017-04-06 12:00:02	2017-04-06 12:00:02
393	385	551447927	2017-04-12 07:36:03	2017-04-12 07:37:02	2017-04-12 07:37:02
394	386	38461875	2017-04-12 07:36:45	2017-04-12 07:37:02	2017-04-12 07:37:02
395	387	144546174	2017-04-12 07:36:52	2017-04-12 07:37:02	2017-04-12 07:37:02
396	388	73558496	2017-04-12 15:51:59	2017-04-12 15:52:02	2017-04-12 15:52:02
397	389	27821175	2017-04-13 08:51:40	2017-04-13 08:52:03	2017-04-13 08:52:03
398	390	254330026	2017-04-19 07:06:11	2017-04-19 07:07:02	2017-04-19 07:07:02
399	391	220004231	2017-04-19 07:06:31	2017-04-19 07:07:02	2017-04-19 07:07:02
400	392	215134925	2017-04-19 07:07:14	2017-04-19 07:08:02	2017-04-19 07:08:02
401	393	814093602	2017-04-26 07:07:33	2017-04-26 07:08:03	2017-04-26 07:08:03
402	394	40825033	2017-04-26 07:07:37	2017-04-26 07:08:03	2017-04-26 07:08:03
403	395	6782066	2017-04-26 07:07:38	2017-04-26 07:08:03	2017-04-26 07:08:03
404	396	58718229	2017-04-26 07:07:44	2017-04-26 07:08:03	2017-04-26 07:08:03
405	397	52233233	2017-04-26 07:55:18	2017-04-26 07:56:04	2017-04-26 07:56:04
406	398	24850	2017-04-26 09:07:48	2017-04-26 09:08:05	2017-04-26 09:08:05
407	399	29109123	2017-04-26 12:02:48	2017-04-26 12:03:04	2017-04-26 12:03:04
408	400	15884022	2017-04-26 14:27:35	2017-04-26 14:28:03	2017-04-26 14:28:03
409	401	519463	2017-04-26 15:36:57	2017-04-26 15:37:04	2017-04-26 15:37:04
410	402	20347591	2017-04-26 20:24:38	2017-04-28 08:41:03	2017-04-28 08:41:03
411	403	37909425	2017-04-26 20:24:39	2017-04-28 08:41:03	2017-04-28 08:41:03
412	404	878378	2017-04-27 05:40:50	2017-04-28 08:41:03	2017-04-28 08:41:03
413	405	34375579	2017-04-27 07:15:29	2017-04-28 08:41:03	2017-04-28 08:41:03
414	406	44336471	2017-05-03 08:15:33	2017-05-03 08:16:02	2017-05-03 08:16:02
415	407	36056244	2017-05-03 08:15:38	2017-05-03 08:16:03	2017-05-03 08:16:03
416	408	157557314	2017-05-03 08:15:47	2017-05-03 08:16:03	2017-05-03 08:16:03
417	409	1219150543	2017-05-17 07:11:55	2017-05-17 07:13:02	2017-05-17 07:13:02
418	410	44406707	2017-05-17 07:12:03	2017-05-17 07:13:02	2017-05-17 07:13:02
419	411	12553317	2017-05-17 07:12:05	2017-05-17 07:13:02	2017-05-17 07:13:02
420	412	782777466	2017-05-17 07:12:49	2017-05-17 07:13:02	2017-05-17 07:13:02
421	413	57616314	2017-05-17 07:13:07	2017-05-17 07:14:03	2017-05-17 07:14:03
422	414	516959	2017-05-17 07:13:09	2017-05-17 07:14:03	2017-05-17 07:14:03
423	415	51751322	2017-05-17 07:13:16	2017-05-17 07:14:03	2017-05-17 07:14:03
424	416	41918600	2017-05-17 09:13:33	2017-05-17 09:14:02	2017-05-17 09:14:02
425	417	40981994	2017-05-17 12:56:41	2017-05-17 12:57:02	2017-05-17 12:57:02
426	418	12882071	2017-05-18 08:35:03	2017-05-18 08:36:02	2017-05-18 08:36:02
427	419	27778108	2017-05-18 08:35:05	2017-05-18 08:36:02	2017-05-18 08:36:02
428	420	1469705	2017-05-24 07:03:05	2017-05-24 07:04:02	2017-05-24 07:04:02
429	421	28223349	2017-05-24 07:03:10	2017-05-24 07:04:02	2017-05-24 07:04:02
430	422	28291521	2017-05-24 07:03:12	2017-05-24 07:04:02	2017-05-24 07:04:02
431	423	827300196	2017-05-24 07:03:45	2017-05-24 07:04:02	2017-05-24 07:04:02
432	424	61605151	2017-05-24 07:03:58	2017-05-24 07:04:02	2017-05-24 07:04:02
433	425	41315389	2017-05-24 07:04:03	2017-05-24 07:05:03	2017-05-24 07:05:03
434	426	44464678	2017-05-24 07:04:06	2017-05-24 07:05:03	2017-05-24 07:05:03
435	427	28629052	2017-05-24 07:05:46	2017-05-24 07:06:02	2017-05-24 07:06:02
436	428	37745728	2017-05-24 07:18:27	2017-05-24 07:19:03	2017-05-24 07:19:03
437	429	558733	2017-05-24 07:44:37	2017-05-24 07:45:02	2017-05-24 07:45:02
438	430	174706	2017-05-24 09:00:52	2017-05-24 09:01:02	2017-05-24 09:01:02
439	431	28790114	2017-05-24 10:07:18	2017-05-24 10:08:02	2017-05-24 10:08:02
440	432	550731	2017-05-24 10:52:21	2017-05-24 10:53:02	2017-05-24 10:53:02
441	433	24318840	2017-05-24 12:44:44	2017-05-24 12:45:03	2017-05-24 12:45:03
442	434	28867842	2017-05-24 14:26:10	2017-05-24 14:27:02	2017-05-24 14:27:02
443	435	1704	2017-05-24 15:19:29	2017-05-24 15:20:02	2017-05-24 15:20:02
444	436	4910	2017-05-25 07:11:18	2017-05-25 07:12:03	2017-05-25 07:12:03
445	437	53433517	2017-05-25 10:44:22	2017-05-25 10:45:02	2017-05-25 10:45:02
446	438	28293058	2017-05-25 10:44:24	2017-05-25 10:45:02	2017-05-25 10:45:02
447	439	28470224	2017-05-25 15:55:22	2017-05-25 15:56:02	2017-05-25 15:56:02
448	440	210178	2017-05-25 15:55:24	2017-05-25 15:56:02	2017-05-25 15:56:02
449	441	28428052	2017-05-25 15:55:27	2017-05-25 15:56:02	2017-05-25 15:56:02
450	442	28458414	2017-05-25 19:46:13	2017-05-25 19:47:03	2017-05-25 19:47:03
451	443	28283978	2017-05-25 19:46:15	2017-05-25 19:47:03	2017-05-25 19:47:03
452	444	447664316	2017-05-31 06:50:45	2017-05-31 06:51:03	2017-05-31 06:51:03
453	445	24319116	2017-05-31 06:50:37	2017-05-31 06:51:03	2017-05-31 06:51:03
454	446	50417708	2017-05-31 06:50:38	2017-05-31 06:51:04	2017-05-31 06:51:04
455	447	75989	2017-05-31 08:32:52	2017-05-31 08:33:02	2017-05-31 08:33:02
456	448	16691	2017-05-31 13:53:00	2017-05-31 13:53:04	2017-05-31 13:53:04
457	449	27685342	2017-06-01 06:52:03	2017-06-01 06:53:04	2017-06-01 06:53:04
458	450	626595247	2017-06-07 06:51:41	2017-06-07 06:52:04	2017-06-07 06:52:04
459	451	45355052	2017-06-07 06:51:46	2017-06-07 06:52:04	2017-06-07 06:52:04
460	452	6734274	2017-06-08 13:50:59	2017-06-08 13:52:02	2017-06-08 13:52:02
461	453	2248068	2017-06-14 07:09:42	2017-06-14 07:10:05	2017-06-14 07:10:05
462	454	1111100485	2017-06-14 07:10:30	2017-06-14 07:11:03	2017-06-14 07:11:03
463	455	54176348	2017-06-14 07:23:42	2017-06-14 07:24:03	2017-06-14 07:24:03
464	456	15735658	2017-06-14 07:23:44	2017-06-14 07:24:03	2017-06-14 07:24:03
465	457	9267425	2017-06-14 13:27:03	2017-06-14 13:28:03	2017-06-14 13:28:03
466	458	813424042	2017-06-21 06:19:06	2017-06-21 06:20:04	2017-06-21 06:20:04
467	459	792518696	2017-06-21 06:19:06	2017-06-21 06:20:04	2017-06-21 06:20:04
468	460	28801688	2017-06-21 06:18:35	2017-06-21 06:20:04	2017-06-21 06:20:04
469	461	68590587	2017-06-21 06:18:37	2017-06-21 06:20:04	2017-06-21 06:20:04
470	462	40344714	2017-06-21 06:18:36	2017-06-21 06:20:04	2017-06-21 06:20:04
471	463	41311316	2017-06-21 09:23:06	2017-06-21 09:24:03	2017-06-21 09:24:03
472	464	2495287	2017-06-21 09:23:05	2017-06-21 09:24:03	2017-06-21 09:24:03
473	465	81144	2017-06-21 09:23:05	2017-06-21 09:24:03	2017-06-21 09:24:03
474	466	28098189	2017-06-21 12:19:39	2017-06-21 12:20:04	2017-06-21 12:20:04
475	467	604939956	2017-06-28 07:04:43	2017-06-28 07:05:05	2017-06-28 07:05:05
476	468	42011909	2017-06-28 07:04:19	2017-06-28 07:05:05	2017-06-28 07:05:05
477	469	48712826	2017-06-28 07:04:39	2017-06-28 07:05:05	2017-06-28 07:05:05
478	470	40784897	2017-06-28 13:31:37	2017-06-28 13:32:04	2017-06-28 13:32:04
479	471	18229	2017-06-28 16:18:17	2017-06-28 16:19:03	2017-06-28 16:19:03
480	472	27835995	2017-06-29 13:05:04	2017-06-29 13:05:05	2017-06-29 13:05:05
481	473	991327163	2017-07-05 07:30:34	2017-07-05 07:31:04	2017-07-05 07:31:04
482	474	1275392	2017-07-05 07:30:37	2017-07-05 07:31:04	2017-07-05 07:31:04
483	475	3112612	2017-07-05 07:30:40	2017-07-05 07:31:04	2017-07-05 07:31:04
484	476	28091768	2017-07-05 07:30:42	2017-07-05 07:31:04	2017-07-05 07:31:04
485	477	28009479	2017-07-05 07:30:45	2017-07-05 07:31:04	2017-07-05 07:31:04
486	478	41671126	2017-07-05 07:30:48	2017-07-05 07:31:04	2017-07-05 07:31:04
487	479	632662460	2017-07-12 08:12:37	2017-07-12 08:13:04	2017-07-12 08:13:04
488	480	53686524	2017-07-12 08:12:40	2017-07-12 08:13:04	2017-07-12 08:13:04
489	481	564417	2017-07-12 08:12:42	2017-07-12 08:13:04	2017-07-12 08:13:04
490	482	17515851	2017-07-12 08:12:44	2017-07-12 08:13:04	2017-07-12 08:13:04
491	483	43526557	2017-07-12 08:12:49	2017-07-12 08:13:04	2017-07-12 08:13:04
492	484	29754485	2017-07-12 09:43:05	2017-07-12 09:44:03	2017-07-12 09:44:03
493	485	63465233	2017-07-12 13:14:55	2017-07-12 13:15:12	2017-07-12 13:15:12
494	486	505540526	2017-07-19 09:32:02	2017-07-19 09:32:04	2017-07-19 09:32:04
495	487	242910648	2017-07-19 09:31:54	2017-07-19 09:32:04	2017-07-19 09:32:04
496	488	66115113	2017-07-19 09:31:48	2017-07-19 09:32:04	2017-07-19 09:32:04
497	489	27130068	2017-07-19 09:31:49	2017-07-19 09:32:04	2017-07-19 09:32:04
498	490	26979766	2017-07-19 09:31:51	2017-07-19 09:32:04	2017-07-19 09:32:04
499	491	31773165	2017-07-19 09:31:52	2017-07-19 09:32:04	2017-07-19 09:32:04
500	492	572085092	2017-07-26 06:47:06	2017-07-26 06:48:03	2017-07-26 06:48:03
501	493	176902899	2017-07-26 06:47:17	2017-07-26 06:48:03	2017-07-26 06:48:03
502	494	139345499	2017-07-26 06:47:23	2017-07-26 06:48:03	2017-07-26 06:48:03
503	495	148207074	2017-07-26 06:47:30	2017-07-26 06:48:03	2017-07-26 06:48:03
504	496	14758417	2017-07-26 06:47:27	2017-07-26 06:48:03	2017-07-26 06:48:03
